31,387,JOSÉ ÁNGEL,SÁNCHEZ REDONDO,M-0,VETERANOS B MASC (M40)-0,00:33:51,
32,2816,DANIEL,ESTÉVEZ VÁZQUEZ,M-0,SENIOR MASCULINA-0,00:33:52,
33,245,MANOEL,LOURO INSUA,M-0,VETERANOS A MASC (M35)-0,00:33:55,
34,2229,ANXO,BARROS MONTEAGUDO,M-0,VETERANOS C MASC (M45)-0,00:33:57,
35,2543,ELPIDIO,GOMEZ SOUSA,M-0,VETERANOS B MASC (M40)-0,00:33:59,
36,2226,MANUEL,VIEITES  CARBALLO,M-0,VETERANOS A MASC (M35)-0,00:34:01,
37,4443,CORREIA,HELDER ANDRE,M-0,SENIOR MASCULINA-0,00:34:02,
38,2971,JOSE ANTONIO,VELOSO MIRANDA,M-0,VETERANOS C MASC (M45)-0,00:34:02,
39,2418,MAYKEL,PORTELA PORTELA,M-0,SENIOR MASCULINA-0,00:34:04,
40,3039,FRANCISCO JAVIER,IGLESIAS DE LA IGLESIA,M-0,SENIOR MASCULINA-0,00:34:11,
41,2512,NEMESIO,LÓPEZ FERNÁNDEZ,M-0,VETERANOS A MASC (M35)-0,00:34:15,
42,230,FELIPE,MIGUENS GASAMANES,M-0,VETERANOS B MASC (M40)-0,00:34:18,
43,403,JAVIER,VEIGA ARROJO,M-0,SENIOR MASCULINA-0,00:34:19,
44,2319,IVAN,LUGRIS BETETA,M-0,VETERANOS B MASC (M40)-0,00:34:19,
45,4311,ANTÓN,AMOEDO GIMÉNEZ,M-0,VETERANOS B MASC (M40)-0,00:34:20,
46,246,DAVID,PÉREZ SANTAMARÍA,M-0,VETERANOS B MASC (M40)-0,00:34:20,
47,38,RAMÓN,PEÓN PEREA,M-0,VETERANOS B MASC (M40)-0,00:34:21,
48,2584,MIGUEL,DAPORTA MÉNDEZ,M-0,VETERANOS A MASC (M35)-0,00:34:22,
49,7994,JUAN MANUEL,MENDEZ ESTEVEZ,M-0,VETERANOS D MASC (M50)-0,00:34:23,
50,2349,SATURNINO,GONZALEZ NOVOA,M-0,VETERANOS D MASC (M50)-0,00:34:23,
51,2162,PEDRO,TRABA CAAMAÑO,M-0,VETERANOS A MASC (M35)-0,00:34:26,
52,4549,DIEGO,CALVETE CARBALLA,M-0,SENIOR MASCULINA-0,00:34:32,
53,710,CARLES,MONTALT MIQUEL,M-0,SENIOR MASCULINA-0,00:34:35,
54,457,PAULO,GONZALEZ PORTO,M-0,VETERANOS A MASC (M35)-0,00:34:36,
55,405,JOSE MANUEL,TEIJEIRO VILA,M-0,VETERANOS B MASC (M40)-0,00:34:40,
56,2562,ORLANDO,RODRIGUEZ RODRIGUEZ,M-0,VETERANOS A MASC (M35)-0,00:34:41,
57,5232,MANUEL,VIGO OTERO,M-0,VETERANOS D MASC (M50)-0,00:34:41,
58,2180,JOSÉ MANUEL,CASADO MÉNDEZ,M-0,VETERANOS A MASC (M35)-0,00:34:42,
59,2637,JORGE,VAZQUEZ IGLESIAS,M-0,VETERANOS A MASC (M35)-0,00:34:44,
60,4031,DIEGO,CRESPO NAYA,M-0,SENIOR MASCULINA-0,00:34:46,
61,2309,MANUEL,PRIETO GIL,M-0,VETERANOS B MASC (M40)-0,00:34:50,
62,3082,JOSÉ ANTONIO,PAZ SUAREZ,M-0,VETERANOS C MASC (M45)-0,00:34:50,
63,252,JUAN CARLOS,MOSQUERA DOPAZO,M-0,SENIOR MASCULINA-0,00:34:52,
64,2973,OSCAR,RAMOS VAZQUEZ,M-0,VETERANOS A MASC (M35)-0,00:34:55,
65,3050,SAÙL,ZÚÑIGA RODRÍGUEZ,M-0,SENIOR MASCULINA-0,00:34:56,
66,113,SERGIO,RODRIGUEZ QUINTANA,M-0,PROMESA MASCULINA-0,00:34:57,
67,5751,MARCOS,FERNANDEZ CIDRAS,M-0,VETERANOS B MASC (M40)-0,00:34:57,
68,2925,JAVIER,SORIANO SUTIL,M-0,SENIOR MASCULINA-0,00:34:59,
69,423,IVAN,REDONDO VIDAL,M-0,SENIOR MASCULINA-0,00:35:00,
70,152,ANGEL,MACEIRAS LAGO,M-0,VETERANOS B MASC (M40)-0,00:35:04,
71,4251,ALEJANDRO,ÁLVAREZ COSTAS,M-0,PROMESA MASCULINA-0,00:35:09,
72,4254,PATRICIA,MENDES PEREIRA,F-0,SENIOR FEMENINA-0,00:35:12,
73,3276,ERNESTO,LARREA MURUETA-GOYENA,M-0,VETERANOS C MASC (M45)-0,00:35:13,
74,360,JOSE LUIS,VALIÑA MENDEZ,M-0,VETERANOS B MASC (M40)-0,00:35:16,
75,2974,OSCAR JOSE,SEOANE VAZQUEZ,M-0,VETERANOS B MASC (M40)-0,00:35:16,
76,145,ALBERTO,RILO MOSTEIRO,M-0,PROMESA MASCULINA-0,00:35:20,
77,286,ALBERTO,RODRIGUEZ PEREZ,M-0,VETERANOS A MASC (M35)-0,00:35:20,
78,2008,JOSÉ ÁNGEL,PENAS TALLÓN,M-0,SENIOR MASCULINA-0,00:35:21,
79,561,JAIME,PEÑAS COGOLLUDO,M-0,VETERANOS B MASC (M40)-0,00:35:22,
80,2599,TONHO,ALVES PICALLO,M-0,SENIOR MASCULINA-0,00:35:23,
81,2975,JOSE MANUEL,RAMOS VAZQUEZ,M-0,VETERANOS A MASC (M35)-0,00:35:25,
82,541,DIEGO,NEGRO RODRÍGUEZ,M-0,SENIOR MASCULINA-0,00:35:26,
83,7999,BORJA,CONDE FIGUEROA,M-0,SENIOR MASCULINA-0,00:35:26,
84,2328,JOSE,VAZQUEZ ROJO,M-0,VETERANOS C MASC (M45)-0,00:35:26,
85,64,PABLO,RODRIGUEZ,M-0,VETERANOS A MASC (M35)-0,00:35:27,
86,723,JOSE LUIS,DORADO VIÉITEZ,M-0,VETERANOS A MASC (M35)-0,00:35:27,
87,2234,JAVIER,CHAMOSA LEIRA,M-0,VETERANOS C MASC (M45)-0,00:35:27,
88,381,RUBÉN,FERNÁNDEZ FERNÁNDEZ,M-0,SENIOR MASCULINA-0,00:35:29,
89,2610,ROBERTO,RIOBO ESTEVEZ,M-0,VETERANOS A MASC (M35)-0,00:35:35,
90,126,EMILIO,MARTINEZ ANTA,M-0,VETERANOS D MASC (M50)-0,00:35:37,
91,2102,SANTIAGO,GARCIA GONZALEZ,M-0,VETERANOS A MASC (M35)-0,00:35:37,
92,354,JUAN CARLOS,MARTINEZ VALVERDE,M-0,VETERANOS B MASC (M40)-0,00:35:38,
93,725,ÁNGEL,VEIGUELA PEDRE,M-0,VETERANOS A MASC (M35)-0,00:35:39,
94,2295,CÁSTOR,SALGADO RODRÍGUEZ,M-0,VETERANOS A MASC (M35)-0,00:35:41,
95,5092,ANDREIA,SANTOS,F-0,SENIOR FEMENINA-0,00:35:42,
96,637,RAFAEL,FERNANDEZ ALVAREZ,M-0,VETERANOS C MASC (M45)-0,00:35:43,
97,2994,JACOBO,PÉREZ ABAD,M-0,PROMESA MASCULINA-0,00:35:44,
98,4252,CÉSAR,COSTAS ÁLVAREZ,M-0,VETERANOS A MASC (M35)-0,00:35:45,
99,2605,JAVIER,DE DIOS RODRÍGUEZ,M-0,SENIOR MASCULINA-0,00:35:47,
100,2382,JAVIER,FERNANDEZ FERNANDEZ,M-0,SENIOR MASCULINA-0,00:35:47,
101,385,HIGINIO,RODRÍGUEZ SOUTO,M-0,VETERANOS D MASC (M50)-0,00:35:48,
102,2443,PAULA,MAYOBRE GONZÁLEZ,F-0,SENIOR FEMENINA-0,00:35:49,
103,3051,PEDRO PABLO,OUTERELO COUSIÑO,M-0,VETERANOS C MASC (M45)-0,00:35:51,
104,5162,ANTONIO,FUERTES SAAVEDRA,M-0,VETERANOS D MASC (M50)-0,00:35:52,
105,204,JOSE MARIA,SANCHEZ SAN LUIS,M-0,SENIOR MASCULINA-0,00:35:53,
106,6500,JUAN JOSÉ,VILACHÁ FERNANDEZ,M-0,SENIOR MASCULINA-0,00:35:54,
107,5891,EDUARDO,ALVARO CABEZAS,M-0,SENIOR MASCULINA-0,00:35:55,
108,3399,SIMÓN,GONZÁLEZ RÍO,M-0,SENIOR MASCULINA-0,00:35:56,
109,41,RICARDO,GARCÍA SANCEDO,M-0,VETERANOS C MASC (M45)-0,00:35:56,
110,4676,JOSE MANUEL,CORRAL JUSTO,M-0,SENIOR MASCULINA-0,00:35:58,
111,2286,GONZALO,RODRIGUEZ LOPEZ,M-0,VETERANOS B MASC (M40)-0,00:35:58,
112,2456,JUAN DIEGO,VAZQUEZ REMIGIO,M-0,VETERANOS B MASC (M40)-0,00:36:00,
113,2956,JOSE CARLOS,BUJAN OTERO,M-0,VETERANOS B MASC (M40)-0,00:36:01,
114,276,AMADOR,PENA TORREIRA,M-0,SENIOR MASCULINA-0,00:36:01,
115,3077,ADRIAN,PEREZ FABELLO,M-0,VETERANOS D MASC (M50)-0,00:36:01,
116,123,JOSE MANUEL,RODRIGUEZ MOURE,M-0,VETERANOS C MASC (M45)-0,00:36:02,
117,2225,MARCOS EDUARDO,PIÑA GONZÁLEZ,M-0,VETERANOS A MASC (M35)-0,00:36:02,
118,2982,JORGE,CASCON SANCHEZ-RODILLA,M-0,VETERANOS B MASC (M40)-0,00:36:04,
119,4266,ALBERTO,MOREIRA NOVAS,M-0,PROMESA MASCULINA-0,00:36:04,
120,407,FRANCISCO JAVIER,CARBALLIDO SANFIZ,M-0,VETERANOS A MASC (M35)-0,00:36:06,
121,2265,GUILLERMO,PEDRERO LOPEZ,M-0,SENIOR MASCULINA-0,00:36:08,
122,248,RAMÓN,SILVA LÓPEZ,M-0,VETERANOS A MASC (M35)-0,00:36:08,
123,2591,DANIEL,VALENTIN INUNCIAGA,M-0,VETERANOS C MASC (M45)-0,00:36:08,
124,359,ALBERTO,VALIÑA MÉNDEZ,M-0,VETERANOS A MASC (M35)-0,00:36:08,
125,2357,JUAN,NUÑEZ SEOANE,M-0,VETERANOS B MASC (M40)-0,00:36:09,
126,3452,ANGEL,FERRARI AUGUSTO,M-0,SENIOR MASCULINA-0,00:36:09,
127,3112,JORGE IGNACIO,SILVA CRESPO,M-0,SENIOR MASCULINA-0,00:36:10,
128,2468,ELOY,CAMPOS DACOSTA,M-0,VETERANOS A MASC (M35)-0,00:36:11,
129,4034,CAYETANO,GARCÍA BLANCO,M-0,SENIOR MASCULINA-0,00:36:12,
130,2273,JOSÉ ANDRÉS,FERVENZA FRAGUEIRO,M-0,VETERANOS C MASC (M45)-0,00:36:13,
131,2271,JESUS,FIGUEROA FERNANDEZ,M-0,VETERANOS A MASC (M35)-0,00:36:13,
132,5758,CRISTIAN,MUIÑO VARELA,M-0,SENIOR MASCULINA-0,00:36:14,
133,2366,JOSE LUIS,BOUZA FREIRE,M-0,VETERANOS D MASC (M50)-0,00:36:15,
134,664,MANUEL,PRIETO DE LA IGLESIA,M-0,VETERANOS B MASC (M40)-0,00:36:16,
135,3129,JULIO,FERNÁNDEZ RODRÍGUEZ,M-0,VETERANOS B MASC (M40)-0,00:36:17,
136,250,ANGEL,CAMPOS SANTIAGO,M-0,SENIOR MASCULINA-0,00:36:18,
137,2296,SEVERINO,CORREA CORREA,M-0,VETERANOS B MASC (M40)-0,00:36:18,
138,749,MARIA YOLANDA,GUTIÉRREZ ROBLES,F-0,SENIOR FEMENINA-0,00:36:19,
139,382,IVÁN,VEIGA RAPOSO,M-0,SENIOR MASCULINA-0,00:36:19,
140,3294,JAVIER,FREIRE GALLEGO,M-0,VETERANOS A MASC (M35)-0,00:36:20,
141,5163,ANTONIO,OTERO UHIA,M-0,VETERANOS C MASC (M45)-0,00:36:26,
142,2142,JOSE,BUJAN GONZALEZ,M-0,VETERANOS A MASC (M35)-0,00:36:27,
143,2628,PABLO,FERNANDEZ VAZQUEZ,M-0,SENIOR MASCULINA-0,00:36:29,
144,3145,FRAN,NOGUEROL RODRÍGUEZ,M-0,SENIOR MASCULINA-0,00:36:31,
145,2080,JAVIER,REGO SANFIZ,M-0,VETERANOS A MASC (M35)-0,00:36:31,
146,480,MANUEL JESUS,GAYOSO REAL,M-0,VETERANOS B MASC (M40)-0,00:36:31,
147,1306,LUIS ANGEL,ALVAREZ GARCÍA,M-0,VETERANOS C MASC (M45)-0,00:36:32,
148,2609,LUIS ALFONSO,NOVO VEIGA,M-0,SENIOR MASCULINA-0,00:36:32,
149,5109,JOSE ALBERTO,GONZALEZ CARPINTERO,M-0,VETERANOS A MASC (M35)-0,00:36:33,
150,3080,ALONSOLISTE,ALONSO LISTE,M-0,SENIOR MASCULINA-0,00:36:35,
151,2224,GERMÁN,DÍAZ ALONSO,M-0,VETERANOS A MASC (M35)-0,00:36:35,
152,5890,ALBERTO,ALVARO CABEZAS,M-0,VETERANOS A MASC (M35)-0,00:36:35,
153,5764,JOSE ANTONIO,VAZQUEZ FERNANDEZ,M-0,VETERANOS A MASC (M35)-0,00:36:35,
154,2445,JOSE,MIRA FERNANDEZ,M-0,VETERANOS B MASC (M40)-0,00:36:36,
155,278,NICOLÁS,VILLANUEVA SÁNCHEZ,M-0,JUNIOR MASCULINA-0,00:36:37,
156,3573,JOSÉ ÁNGEL,PITA TORRES,M-0,VETERANOS E MASC (M55)-0,00:36:37,
157,674,MARCOS,MENDEZ BARRAN,M-0,VETERANOS A MASC (M35)-0,00:36:37,
158,7954,JOSÉ MANUEL,PENAS VARELA,M-0,SENIOR MASCULINA-0,00:36:38,
159,607,ROBERTO CARLOS,PIÑEIRO FERREIRA,M-0,VETERANOS B MASC (M40)-0,00:36:39,
160,3073,XOSÉ LUIS,OTERO CEPEDA,M-0,VETERANOS F MASC (M60)-0,00:36:40,
161,205,GONZALO,MUIÑO CODESIDO,M-0,VETERANOS B MASC (M40)-0,00:36:40,
162,2096,GONZALO,BRANDÓN DOMÍNGUEZ,M-0,VETERANOS A MASC (M35)-0,00:36:41,
163,2602,MIGUEL,LOPEZ CASADO,M-0,VETERANOS A MASC (M35)-0,00:36:41,
164,669,CARLOS,VAZQUEZ TRONCOSO,M-0,SENIOR MASCULINA-0,00:36:43,
165,588,DIEGO,SALGUEIRIÑO MACEIRA,M-0,VETERANOS A MASC (M35)-0,00:36:46,
166,2804,ALBERTO,CASTRO BLANCO,M-0,VETERANOS A MASC (M35)-0,00:36:46,
167,2030,JOSE LUIS,PRADO MONTERO,M-0,VETERANOS C MASC (M45)-0,00:36:46,
168,2371,ANDRÉS,FLÓREZ PÉREZ,M-0,SENIOR MASCULINA-0,00:36:48,
169,4099,RAMIRO,ALVAREZ RODRIGUEZ,M-0,VETERANOS A MASC (M35)-0,00:36:49,
170,598,JOSE LUIS,GONZALEZ MARTINEZ,M-0,VETERANOS C MASC (M45)-0,00:36:51,
171,4634,MARCO PAULO,RODRIGUES PINTO,M-0,SENIOR MASCULINA-0,00:36:52,
172,241,ARTURO,RAMOS FERROL,M-0,VETERANOS A MASC (M35)-0,00:36:52,
173,4635,JESUS,RODRIGUEZ LEON,M-0,SENIOR MASCULINA-0,00:36:52,
174,2113,FRANCISCO JAVIER,ORTEGA INFIESTA,M-0,VETERANOS B MASC (M40)-0,00:36:54,
175,2058,JESUS MANUEL,GANDOY VILAR,M-0,VETERANOS D MASC (M50)-0,00:36:58,
176,343,JOSE MANUEL,BOQUETE CASAS,M-0,VETERANOS A MASC (M35)-0,00:36:59,
177,2976,EMILIO JOSE,GARRIDO SOBRINO,M-0,SENIOR MASCULINA-0,00:37:00,
178,2281,EDUARDO,GOY GOMEZ,M-0,VETERANOS C MASC (M45)-0,00:37:00,
179,4261,SARA,PÉREZ RODRÍGUEZ,F-0,SENIOR FEMENINA-0,00:37:00,
180,31,JUAN LUIS,GÓMEZ  DEL RÍO,M-0,VETERANOS D MASC (M50)-0,00:37:01,
181,2458,MIGUEL ANGEL,FERNÁNDEZ ÁLVAREZ,M-0,VETERANOS B MASC (M40)-0,00:37:01,
182,678,ALAN,BUGARIN SANCHEZ,M-0,PROMESA MASCULINA-0,00:37:02,
183,2204,JOSE ANTONIO,BURGOS REY,M-0,VETERANOS B MASC (M40)-0,00:37:02,
184,659,FAUSTO,BLANCO ARIAS,M-0,SENIOR MASCULINA-0,00:37:04,
185,4560,BARCA,TOBA SUÁREZ,F-0,SENIOR FEMENINA-0,00:37:04,
186,4258,LUIS ALBERTO,CARNERO DÍAZ,M-0,VETERANOS B MASC (M40)-0,00:37:05,
187,702,MANUEL,SUÁREZ MARTÍNEZ,M-0,VETERANOS E MASC (M55)-0,00:37:05,
188,4163,JOSE MANUEL,IGLESIAS ARAUJO,M-0,VETERANOS C MASC (M45)-0,00:37:05,
189,2059,FERNANDO,MARTÍNEZ OBARRIO,M-0,VETERANOS B MASC (M40)-0,00:37:08,
190,4683,RICARDO,SALIDO ANDRES,M-0,SENIOR MASCULINA-0,00:37:08,
191,2539,ALEXANDRE FABIEN,LECOMPTE,M-0,VETERANOS B MASC (M40)-0,00:37:12,
192,2259,JOSE MANUEL,OMIL IGLESIAS,M-0,SENIOR MASCULINA-0,00:37:12,
193,2561,JAVIER,RIVAS LÓPEZ,M-0,SENIOR MASCULINA-0,00:37:12,
194,1002,CARLOS,GRAÑA PEREZ,M-0,VETERANOS B MASC (M40)-0,00:37:13,
195,3024,CARLOS,BUSTO LOBATO,M-0,VETERANOS C MASC (M45)-0,00:37:13,
196,2961,JOSÉ RUBÉN,CALVO FDEZ,M-0,VETERANOS B MASC (M40)-0,00:37:14,
197,4348,ANXO,CASTRO VARELA,M-0,SENIOR MASCULINA-0,00:37:14,
198,2404,FRANCISCO,MÍGUEZ GUILLAN,M-0,VETERANOS B MASC (M40)-0,00:37:15,
199,5780,OSCAR,BARREIRO MIRANDA,M-0,VETERANOS A MASC (M35)-0,00:37:16,
200,675,JUAN CARLOS,PAZ GONZÁLEZ,M-0,VETERANOS C MASC (M45)-0,00:37:17,
201,4682,ALBERTO,FERNÁNDEZ ENCINA,M-0,SENIOR MASCULINA-0,00:37:18,
202,386,ROBERTO,VALE GARCIA,M-0,VETERANOS B MASC (M40)-0,00:37:19,
203,4493,DIEGO,ESCRIBANO VÉLEZ,M-0,VETERANOS A MASC (M35)-0,00:37:19,
204,3035,JOSE ANTONIO,ALVAREZ OTERO,M-0,VETERANOS A MASC (M35)-0,00:37:20,
205,1294,ISMAEL,GONZALEZ RODRIGUEZ,M-0,SENIOR MASCULINA-0,00:37:21,
206,2374,OSCAR,PAZOS BARBEITO,M-0,SENIOR MASCULINA-0,00:37:21,
207,5138,CARLOS ALBERTO,TUBIO FERNANDEZ,M-0,VETERANOS B MASC (M40)-0,00:37:21,
208,2237,OSCAR,NUÑEZ ROEL,M-0,VETERANOS A MASC (M35)-0,00:37:21,
209,2307,JUAN PABLO,LÓPEZ VÁZQUEZ,M-0,SENIOR MASCULINA-0,00:37:22,
210,3062,ANGEL,CHAPARRO VELACORACHO,M-0,SENIOR MASCULINA-0,00:37:22,
211,2955,OSCAR,VALLE LOPEZ,M-0,VETERANOS A MASC (M35)-0,00:37:22,
212,547,PEDRO,GINÉS BLANCO,M-0,SENIOR MASCULINA-0,00:37:24,
213,518,SAUL,VALCARCEL NOVO,M-0,VETERANOS C MASC (M45)-0,00:37:24,
214,1364,MARCOS,LOPEZ HORTAS,M-0,VETERANOS A MASC (M35)-0,00:37:25,
215,4253,CÁNDIDO,ACUÑA FERNÁNDEZ,M-0,VETERANOS B MASC (M40)-0,00:37:25,
216,4684,SANTIAGO JOSE,BREA SANCHEZ,M-0,VETERANOS A MASC (M35)-0,00:37:25,
217,4427,VICTOR ANGEL,RIVAS CID,M-0,VETERANOS B MASC (M40)-0,00:37:26,
218,3015,ADOLFO,GARRIDO FERNANDEZ,M-0,VETERANOS C MASC (M45)-0,00:37:26,
219,4023,AGUSTIN,GONZALEZ ALONSO,M-0,JUNIOR MASCULINA-0,00:37:27,
220,2501,MARCOS,OTERO RODRIGUEZ,M-0,SENIOR MASCULINA-0,00:37:28,
221,596,ROBERTO,ALONSO VAZQUEZ,M-0,SENIOR MASCULINA-0,00:37:28,
222,2470,JUAN BENITO,BLANCO FERNANDEZ,M-0,VETERANOS A MASC (M35)-0,00:37:28,
223,2631,DANIEL,FERNÁNDEZ PEREIRAS,M-0,SENIOR MASCULINA-0,00:37:28,
224,1067,VÍCTOR,CONEJO PENA,M-0,SENIOR MASCULINA-0,00:37:29,
225,3025,EDUARDO,AMEAL LORENZO,M-0,VETERANOS A MASC (M35)-0,00:37:31,
226,559,CARLOS,GARCÍA CARAMÉS,M-0,VETERANOS A MASC (M35)-0,00:37:33,
227,5178,MARTIN,VALVERDE VILLAR,M-0,VETERANOS C MASC (M45)-0,00:37:33,
228,7474,ABEL,FERNÁNDEZ TRULLÁS,M-0,SENIOR MASCULINA-0,00:37:33,
229,5106,DAVID,FERNANDEZ PEREZ,M-0,SENIOR MASCULINA-0,00:37:34,
230,2588,ALBERTO,RODRIGUEZ GONZALEZ,M-0,VETERANOS A MASC (M35)-0,00:37:34,
231,2551,FRANCISCO JAVIER,ESPIÑA FERNANDEZ,M-0,VETERANOS A MASC (M35)-0,00:37:36,
232,2505,JUAN CARLOS,FERNANDEZ CARIDE,M-0,VETERANOS B MASC (M40)-0,00:37:38,
233,2553,ELADIO,GÓMEZ ROSALES,M-0,SENIOR MASCULINA-0,00:37:38,
234,2797,PABLO,ALONSO FIGUEROA,M-0,VETERANOS A MASC (M35)-0,00:37:39,
235,2517,IVAN,GARCIA NUÑEZ,M-0,VETERANOS A MASC (M35)-0,00:37:39,
236,2035,ANTONIO,FRAGA MENDEZ,M-0,VETERANOS E MASC (M55)-0,00:37:41,
237,344,ABRAHAM,TORRE SOENGAS,M-0,SENIOR MASCULINA-0,00:37:42,
238,2060,FERNANDO,PORTO VILLASANTE,M-0,VETERANOS E MASC (M55)-0,00:37:42,
239,5200,ALBERTO,VAZQUEZ CABANO,M-0,VETERANOS A MASC (M35)-0,00:37:47,
240,1164,FRANCISCO JOSE,GONZALEZ LAGO,M-0,VETERANOS B MASC (M40)-0,00:37:47,
241,2744,AARÓN,CABADO VÁZQUEZ,M-0,PROMESA MASCULINA-0,00:37:47,
242,7347,EMILIO,ESTEVEZ NUÑEZ,M-0,VETERANOS D MASC (M50)-0,00:37:48,
243,379,GERARDO,RAPOSO BUJAN,M-0,VETERANOS C MASC (M45)-0,00:37:48,
244,5756,CARLOS,PARDO RODRÍGUEZ,M-0,SENIOR MASCULINA-0,00:37:49,
245,3364,MARTÍN,SUÁREZ LÓPEZ,M-0,VETERANOS B MASC (M40)-0,00:37:49,
246,2977,RUBÉN,ÁLVAREZ SILVA,M-0,SENIOR MASCULINA-0,00:37:49,
247,2343,DELMIRO,CASAS FILGUEIRA,M-0,VETERANOS C MASC (M45)-0,00:37:49,
248,829,JOSE MANUEL,GARCIA ESTEVEZ,M-0,VETERANOS A MASC (M35)-0,00:37:51,
249,5834,JOSE OLIVIER,REBOREDO CAMPOS,M-0,VETERANOS B MASC (M40)-0,00:37:51,
250,2203,JUAN CARLOS,VIDAL GONZALEZ,M-0,VETERANOS C MASC (M45)-0,00:37:52,
251,229,AVELINO,CAAMAÑO NIETO,M-0,VETERANOS A MASC (M35)-0,00:37:53,
252,2181,JOSE ANTONIO,CARBALLO POSE,M-0,VETERANOS A MASC (M35)-0,00:37:54,
253,569,FRANCISCO,ARIAS QUINTEIRO,M-0,VETERANOS A MASC (M35)-0,00:37:54,
254,2954,VICTOR MANUEL,CERQUEIRO BARREIRO,M-0,SENIOR MASCULINA-0,00:37:55,
255,2115,MIGUEL ANGEL,DIAZ BARBA,M-0,VETERANOS C MASC (M45)-0,00:37:56,
256,2559,GERMAN,MORENZA   DOFORNO,M-0,VETERANOS D MASC (M50)-0,00:37:58,
257,3049,EDUARDO,PINO MARTINEZ,M-0,VETERANOS B MASC (M40)-0,00:37:58,
258,850,ROGER,SUAREZ DOSIL,M-0,VETERANOS A MASC (M35)-0,00:37:58,
259,3422,SANTIAGO,CARBALLO CHAPELA,M-0,VETERANOS A MASC (M35)-0,00:37:59,
260,2327,SONIA,TEIJEIRO FERRO,F-0,VETERANAS B FEM (W40)-0,00:37:59,
261,3428,JUAN CARLOS,RODRIGUEZ TORRES,M-0,VETERANOS A MASC (M35)-0,00:37:59,
262,2789,JOSÉ MANUEL,GONZÁLEZ SANTAMARÍA,M-0,VETERANOS C MASC (M45)-0,00:38:00,
263,2606,JULIO ALBERTO,MÉNDEZ SANTÁS,M-0,SENIOR MASCULINA-0,00:38:01,
264,592,MARCOS,FERNANDEZ CARRERA,M-0,VETERANOS A MASC (M35)-0,00:38:01,
265,4948,JAVIER,SISO GARCIA,M-0,VETERANOS B MASC (M40)-0,00:38:01,
266,2879,ALVARO,GIL GONZÁLEZ,M-0,SENIOR MASCULINA-0,00:38:01,
